ID,FechaHora,NombreResponsable,Area,Circuito_Corregido,Estructura_Tag_Corregido,Latitud_Manual,Longitud_Manual,Apoyo_Tipo,Apoyo_Subtipo,Configuracion,Disposicion,ResistenciaPlaca,PesoPlaca,Templete_Observaciones,Aislador_Tipo,Aislador_A,Aislador_B,Aislador_C,DSD,DPS,DPS_A,DPS_B,DPS_C,Seccionador,Reconectador,Linepost,Transformador,PT,CT,Fusible,Mufa,Enrollamiento_Cable,Observaciones_Equipos,Afloramiento,Conectores_Afloramiento,Tuberia_Afloramiento,Cable,SPT_Bajante,SPT_Conexion,SPT_Cantidad,SPT_Estado,Herrajes_Accesorios,Cable_De_Guarda
323,21/10/2025 9:15,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE28,44.431.625,-7.261.953,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna oxidada y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
324,21/10/2025 9:17,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE29,44.435.831,-726.185.831,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
325,21/10/2025 9:19,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE30,44.439.827,-726.175.968,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
326,21/10/2025 9:21,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE31,4.444.359,-72.616.609,Poste,Concreto,Retención (Corte),Triangular,1050,2940,Avifauna oxidada y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
327,21/10/2025 9:23,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE32,44.447.979,-72.615.629,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
328,21/10/2025 9:25,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE33,44.452.137,-726.146.405,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
329,21/10/2025 9:27,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE34,44.456.223,-726.136.549,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna oxidada y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
330,21/10/2025 9:29,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE35,44.459.133,-726.128.989,Poste,Concreto,Suspensión,Triangular,1050,2400,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
331,21/10/2025 9:31,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE36,44.461.917,-7.261.226,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna oxidada y aislador,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,Sí,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
332,21/10/2025 9:32,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE37,44.465.856,-726.117.687,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Avifauna oxidada y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
333,21/10/2025 9:34,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE38,44.470.738,-726.113.906,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
334,21/10/2025 9:36,GEOPARK ,PÓRTICO DERIVACIÓN,PDT-TT,CTT-TTE39,44.474.481,-726.110.459,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Avifauna oxidada y aisladores,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Cable de guarda,1,Bueno,,Sí
71,16/10/2025 8:45,GEOPARK,JACANA ,JCS - JCE,JS-JE37,4.370.672,-72.753.229,Poste,Concreto,Pullover (Cruce vertical),,1050,2940,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
72,16/10/2025 8:49,GEOPARK,JACANA ,JCS - JCE,JS-JE36,4.370.386,-72.752.853,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
73,16/10/2025 8:52,GEOPARK,JACANA ,JCS - JCE,JS-JE35,4.370.095,-72.752.472,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
74,16/10/2025 8:58,GEOPARK,JACANA ,JCS - JCE,JS-JE34,4.369.477,-72.752.877,Poste,Concreto,Pullover (Cruce vertical),,1350,2600,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
76,16/10/2025 9:06,GEOPARK,JACANA ,JCS - JCE,JS-JE33,4.368.595,-7.275.259,Poste,Concreto,Suspensión,Canadiense,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
78,16/10/2025 9:15,GEOPARK,JACANA ,JCS - JCE,JS-JE32,4.367.728,-72.752.301,Poste,Concreto,Retención (Corte),Canadiense,1350,2600,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
80,16/10/2025 9:25,GEOPARK,JACANA ,JCS - JCE,JS-JE31,4.366.903,-72.752.025,Poste,Concreto,Suspensión,Canadiense,1050,2600,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
82,16/10/2025 9:33,GEOPARK,JACANA ,JCS - JCE,JS-JE30,4.365.986,-72.751.716,Poste,Concreto,Suspensión,Triangular,1050,2300,,Linepost (Aislador tipo columna),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
83,16/10/2025 9:37,GEOPARK,JACANA ,JCS - JCE,JS-JE29,4.365.303,-72.751.486,Poste,Concreto,Pullover (Cruce vertical),,1350,2600,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
95,16/10/2025 10:25,GEOPARK,JACANA ,JCS - JCE,JS-JE23,4.367.019,-72.746.519,Poste,Concreto,Suspensión,Canadiense,1050,2300,,Ceramica (Aislador de suspensión),4,4,4,,Sí,1,1,1,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
88,16/10/2025 10:01,GEOPARK,JACANA ,JCS - JCE,JS-JE27,4.365.792,-72.749.897,Poste,Concreto,Retención (Corte),Canadiense,1350,3160,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
90,16/10/2025 10:06,GEOPARK,JACANA ,JCS - JCE,JS-JE26,4.366.059,-72.749.025,Poste,Concreto,Suspensión,Canadiense,1050,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
92,16/10/2025 10:14,GEOPARK,JACANA ,JCS - JCE,JS-JE25,43.661.942,-727.485.101,Poste,Concreto,Suspensión,Canadiense,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
93,16/10/2025 10:18,GEOPARK,JACANA ,JCS - JCE,JS-JE24,43.665.694,-727.475.389,Poste,Concreto,Retención (Corte),Canadiense,1350,2600,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
86,16/10/2025 9:51,GEOPARK,JACANA ,JCS - JCE,JS-JE28,4.365.543,-72.750.709,Poste,Concreto,Suspensión,Canadiense,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,Sí,1,1,1,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
97,16/10/2025 10:32,GEOPARK,JACANA ,JCS - JCE,JS-JE22,4.367.447,-72.745.794,Poste,Concreto,Suspensión,Canadiense,1350,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
99,16/10/2025 10:37,GEOPARK,JACANA ,JCS - JCE,JS-JE21,4.367.865,-72.745.031,Poste,Concreto,Retención (Corte),Canadiense,1350,2600,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
100,16/10/2025 10:41,GEOPARK,JACANA ,JCS - JCE,JS-JE20,4.368.315,-72.744.264,Poste,Concreto,Suspensión,Canadiense,1050,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
102,16/10/2025 10:48,GEOPARK,JACANA ,JCS - JCE,JS-JE19,4.368.735,-72.743.505,Poste,Concreto,Suspensión,Canadiense,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
104,16/10/2025 11:00,GEOPARK,JACANA ,JCS - JCE,JS-JE18,4.369.178,-72.742.755,Poste,Concreto,Retención (Corte),Canadiense,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
106,16/10/2025 11:10,GEOPARK,JACANA ,JCS - JCE,JS-JE17,4.369.619,-72.741.988,Poste,Concreto,Suspensión,Canadiense,1050,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
108,16/10/2025 11:16,GEOPARK,JACANA ,JCS - JCE,JS-JE16,437.005,-72.741.203,Poste,Concreto,Suspensión,Canadiense,1050,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
109,16/10/2025 11:19,GEOPARK,JACANA ,JCS - JCE,JS-JE15,4.370.491,-72.740.479,Poste,Concreto,Suspensión,Canadiense,1050,2300,,Ceramica (Aislador de suspensión),4,8,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
111,16/10/2025 11:25,GEOPARK,JACANA ,JCS - JCE,JS-JE14,4.370.921,-727.397,Poste,Concreto,Retención (Corte),Canadiense,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
253,19/10/2025 10:11,GEOPARK,JACANA ,JAC -TGN,J-T01,4.387.742,-7.272.413,Poste,Concreto,Retención (Corte),Triangular,1350,2990,,,,,,,Sí,1,1,1,Sí,No,No,No,No,No,No,No,No,Barrera antichoque,Sí,Premoldeados,IMC,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
115,16/10/2025 11:36,GEOPARK,JACANA ,JCS - JCE,JS-JE12,4.371.802,-72.738.173,Poste,Concreto,Suspensión,Canadiense,1050,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
116,16/10/2025 11:39,GEOPARK,JACANA ,JCS - JCE,JS-JE11,437.219,-72.737.478,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
118,16/10/2025 11:55,GEOPARK,JACANA ,JCS - JCE,JS-JE10,4.372.914,-7.273.748,Poste,Concreto,Suspensión,Canadiense,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
120,16/10/2025 12:00,GEOPARK,JACANA ,JCS - JCE,JS-JE09,4.373.701,-72.737.472,Poste,Concreto,Retención (Corte),Canadiense,1350,2600,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
122,16/10/2025 12:05,GEOPARK,JACANA ,JCS - JCE,JS-JE08,437.453,-72.737.472,Poste,Concreto,Suspensión,Canadiense,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
168,17/10/2025 15:34,GEOPARK,JACANA ,JAC -TGN,J-T06,4.392.526,-72.723.168,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,12,8,,Sí,1,1,1,No,No,No,No,No,No,No,No,No,Porta DPS,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
125,16/10/2025 12:12,GEOPARK,JACANA ,JCS - JCE,JS-JE06,4.375.775,-72.737.464,Poste,Concreto,Pullover (Cruce vertical),,1350,2600,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
126,16/10/2025 12:14,GEOPARK,JACANA ,JCS - JCE,JS-JE05,4.375.996,-72.737.366,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
173,17/10/2025 16:09,GEOPARK,JACANA ,JCS - JCE,JS-JE04,4.376.313,-72.737.062,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
174,17/10/2025 16:13,GEOPARK,JACANA ,JCS - JCE,JS-JE03,4.376.784,-72.736.627,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
175,17/10/2025 16:16,GEOPARK,JACANA ,JCS - JCE,JS-JE02,4.377.368,-72.736.158,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
176,17/10/2025 16:17,GEOPARK,JACANA ,JCS - JCE,JS-JE01,43.774.028,-727.363.222,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
208,18/10/2025 10:54,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC49,43.687.528,-727.539.722,Poste,Concreto,Pullover (Cruce vertical),,1350,2600,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
209,18/10/2025 10:56,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC48,4.368.587,-72.753.606,Poste,Concreto,Pullover (Cruce vertical),,1350,2600,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
210,18/10/2025 10:58,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC47,4.368.956,-72.753.313,Poste,Concreto,Suspensión,Canadiense,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
75,16/10/2025 9:00,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC46,4.369.346,-72.752.993,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
77,16/10/2025 9:11,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC45,4.368.295,-72.752.625,Poste,Concreto,Suspensión,Canadiense,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
79,16/10/2025 9:20,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC44,43.673.167,-72.752.275,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
81,16/10/2025 9:30,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC43,43.662.139,-727.518.694,Poste,Concreto,Suspensión,Triangular,1050,2600,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
84,16/10/2025 9:41,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC42,43.651.694,-727.516.194,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
85,16/10/2025 9:46,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC41,43.653.036,-72.750.917,Poste,Concreto,Retención (Corte),Triangular,1050,2940,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
87,16/10/2025 9:56,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC40,4.365.503,-72.750.332,Poste,Concreto,Retención (Corte),Triangular,1350,3160,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
89,16/10/2025 10:04,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC39,4.365.791,-7.274.939,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
91,16/10/2025 10:11,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC38,4.366.124,-72.748.295,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
94,16/10/2025 10:20,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC37,4.366.457,-72.747.212,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
96,16/10/2025 10:27,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC36,4.367.021,-72.746.231,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
98,16/10/2025 10:34,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC35,4.367.575,-72.745.247,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
101,16/10/2025 10:42,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC34,4.368.156,-72.744.259,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
103,16/10/2025 10:50,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC33,4.368.712,-72.743.276,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
105,16/10/2025 11:07,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC32,4.369.294,-72.742.301,Poste,Concreto,Retención (Corte),Triangular,1350,2990,,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
107,16/10/2025 11:13,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC31,4.369.837,-72.741.304,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
110,16/10/2025 11:21,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC30,4.370.423,-7.274.032,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
112,16/10/2025 11:27,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC29,4.370.972,-72.739.334,Poste,Concreto,Suspensión,Triangular,1350,2990,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
114,16/10/2025 11:34,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC28,4.371.554,-72.738.347,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
117,16/10/2025 11:41,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC27,4.372.122,-72.737.367,Poste,Concreto,Pullover (Cruce vertical),,1350,2990,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
119,16/10/2025 11:57,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC26,4.373.094,-72.737.354,Poste,Concreto,Suspensión,Triangular,1050,2940,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
121,16/10/2025 12:03,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC25,4.374.057,-72.737.333,Poste,Concreto,Retención (Corte),Triangular,1350,2990,Discos,Ceramica (Aislador de suspensión),8,12,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
123,16/10/2025 12:08,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC24,4.375.025,-72.737.322,Poste,Concreto,Pullover (Cruce vertical),,1050,2940,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
61,15/10/2025 16:42,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC23,4.375.953,-72.737.299,Poste,Concreto,Pullover (Cruce vertical),,1350,2300,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
60,15/10/2025 16:37,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC22,4.376.671,-72.736.644,Poste,Concreto,Suspensión,Canadiense,1350,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
59,15/10/2025 16:31,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC21,4.377.471,-72.736.037,Poste,Concreto,Pullover (Cruce vertical),,1350,2300,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
58,15/10/2025 16:28,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC20,4.377.876,-72.736.493,Poste,Concreto,Suspensión,Canadiense,1350,2300,,Ceramica (Aislador de suspensión),4,4,4,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
57,15/10/2025 16:20,GEOPARK,JACANA ,JCP - JCC TR1,JP-JCC19,4.378.265,-72.736.921,Poste,Concreto,Pullover (Cruce vertical),,1350,2300,Discos,Ceramica (Aislador de suspensión),8,8,8,,No,,,,No,No,No,No,No,No,No,No,No,,No,,,No,Cable desnudo,Sí,1,Bueno,Herrajes,Sí
